id	identification
RS_GCF_002101965.1	Mycolicibacterium wolinskyi
RS_GCF_001546455.1	Bifidobacterium vaginale_B
RS_GCF_000612865.1	Virgibacillus picturae
RS_GCF_002289575.1	Dietzia natronolimnaea
GB_GCA_002695115.1	UBA8108 sp002695115
RS_GCF_000374325.1	Allofustis seminis
GB_GCA_002279275.1	CG2-30-66-27 sp002279275
RS_GCF_002953715.1	Rhizobium leguminosarum_K
RS_GCF_002959615.1	Faecalicatena gnavus
GB_GCA_002791295.1	UM-FILTER-50-9 sp002791295
RS_GCF_000466685.1	Campylobacter_A concisus_A
RS_GCF_000221565.1	Urinacoccus sp000221565
RS_GCF_000177335.1	Pyramidobacter piscolens
GB_GCA_001640365.1	Arsenophonus triatominarum
RS_GCF_000169415.1	Sagittula stellata
RS_GCF_001636315.1	Bacillus_W mesonae
RS_GCF_000224065.1	Thiorhodococcus drewsii
GB_GCA_002439875.1	RC9 sp002439875
GB_GCA_003533305.1	Providencia sp003533305
GB_GCA_001801815.1	2-02-FULL-42-43 sp001801815
RS_GCF_000621605.1	Butyrivibrio sp000621605
RS_GCF_001718795.1	Burkholderia latens
RS_GCF_000424965.1	Streptomyces sp000424965
RS_GCF_900101495.1	Alkaliphilus peptidifermentans
RS_GCF_000257785.1	Streptococcus constellatus
RS_GCF_001870905.1	PCC-9228 sp001870905
RS_GCF_000368965.1	Acinetobacter calcoaceticus
RS_GCF_002878295.2	Dehalogenimonas sp002878295
GB_GCA_003056245.1	Cellvibrio sp003056245
RS_GCF_900108335.1	Nonomuraea solani
GB_GCA_000991405.1	UBA8515 sp000991405
GB_GCA_001783035.1	2-02-FULL-45-10 sp001783035
RS_GCF_000445105.1	Sphingobium lactosutens
RS_GCF_001182825.2	Streptococcus sp001182825
RS_GCF_001534765.1	Kurthia sp001534765
GB_GCA_003135855.1	Binatus sp003135855
GB_GCA_003202275.1	Prauserella_A coralliicola
GB_GCA_002344135.1	UBA6659 sp002344135
RS_GCF_002102345.1	Mycolicibacterium peregrinum
GB_GCA_001058355.1	Granulicatella maltaromaticum
RS_GCF_001436025.1	Lactobacillus_H mucosae
RS_GCF_000723885.1	Paenibacillus camerounensis
RS_GCF_000264765.2	Edwardsiella anguillarum
RS_GCF_000203875.1	Cupriavidus pinatubonensis
GB_GCA_003243865.1	QHBQ01 sp003243865
GB_GCA_001871925.1	Mariprofundus sp001871925
GB_GCA_003153375.1	PALSA-1355 sp003153375
GB_GCA_002299795.1	Saccharimonas sp002299795
RS_GCF_000620025.1	Zymobacter palmae
RS_GCF_001889005.1	Gramella salexigens
RS_GCF_001423485.1	Microbacterium sp001423485
RS_GCF_002811175.1	Acinetobacter baumannii
RS_GCF_001982605.1	Alkanindiges sp001982605
RS_GCF_900129045.1	Bifidobacterium merycicum
RS_GCF_002251365.1	Prevotella sp002251365
RS_GCF_000762405.1	Prevotella timonensis_A
RS_GCF_001187595.1	Anoxybacillus gonensis
GB_GCA_003445975.1	UBA12170 sp003445975
GB_GCA_003281585.1	Prochlorococcus_A sp003281585
RS_GCF_000741205.1	Bifidobacterium gallicum
RS_GCF_000688395.1	Haematomicrobium sanguinis
RS_GCF_002014855.1	Moraxella porci
GB_GCA_002337215.1	UBA1926 sp002337215
RS_GCF_000429045.1	Salinarimonas rosea
GB_GCA_001898245.1	Flavobacterium sp001898245
RS_GCF_000511655.1	Psychrobacter sp000511655
RS_GCF_000407485.1	Enterococcus_A pallens
RS_GCF_001792815.1	Microbacterium sp001792815
GB_GCA_002240395.1	Luteimonas citri
RS_GCF_000179635.2	Ruminococcus_D albus
RS_GCF_002875705.1	Vibrio sp002875705
GB_GCA_002309295.1	UBA1219 sp002309295
GB_GCA_002392505.1	UBA3857 sp002392505
GB_GCA_003278045.1	Prochlorococcus_A sp003278045
RS_GCF_001517935.1	Sneathia sanguinegens
RS_GCF_900101815.1	Pricia antarctica
RS_GCF_001976145.1	Chania oryzae
GB_GCA_002869315.1	BM524 sp002869315
GB_GCA_002684855.1	UBA12014 sp002684855
GB_GCA_002842095.1	HGW-BRC1-1 sp002842095
GB_GCA_900320855.1	UBA1067 sp900320855
GB_GCA_003279855.1	Prochlorococcus_A sp003279855
RS_GCF_002916655.1	Novosphingobium sp002916655
GB_GCA_003249165.1	DB1 sp003249165
GB_GCA_900315585.1	UBA2862 sp900315585
GB_GCA_002773545.1	CG1-02-41-26 sp002773545
RS_GCF_002234575.2	Clostridium_M bolteae
RS_GCF_900155395.1	Merdibacter massiliensis
GB_GCA_000371745.1	Fonsibacter sp000371745
GB_GCA_001602435.1	Aquidulcibacter sp001602435
GB_GCA_002402275.1	UBA4823 sp002402275
GB_GCA_002437415.1	Ruminiclostridium_E sp002437415
GB_GCA_003133345.1	Pseudolabrys sp003133345
RS_GCF_002950575.1	Pontimonas salivibrio
RS_GCF_000425285.1	Acidipropionibacterium jensenii
RS_GCF_003194625.1	Nocardioides solisilvae
RS_GCF_000632025.1	Janthinobacterium lividum_C
RS_GCF_000243715.2	Leptospira_B broomii
GB_GCA_003268855.1	Flavobacterium aciduliphilum
RS_GCF_000012805.1	Nitrosococcus oceani
RS_GCF_003053865.1	Mycolicibacterium sp003053865
RS_GCF_900108205.1	Eubacterium_Q ruminantium_A
GB_GCA_002344425.1	UBA919 sp002344425
RS_GCF_001969445.1	Brachybacterium sp001969445
RS_GCF_000828915.1	32-67-11 sp000828915
RS_GCF_000376585.1	Wolbachia sp000376585
RS_GCF_000519325.1	Patulibacter minatonensis
GB_GCA_001604275.1	Spiro-02 sp001604275
GB_GCA_002731215.1	UBA890 sp002731215
GB_GCA_003223135.1	Gp22-AA3 sp003223135
GB_GCA_002708465.1	UBA8108 sp002708465
RS_GCF_000612125.1	Brevibacillus agri
GB_GCA_001772615.1	2-01-FULL-41-18 sp001772615
RS_GCF_002072125.1	Enterobacter cancerogenus_A
RS_GCF_001695555.1	UBA1033 sp001695555
RS_GCF_001506075.1	Vibrio sp001506075
RS_GCF_001639725.1	Marinomonas atlantica
GB_GCA_003132305.1	RAAP-2 sp003132305
RS_GCF_003065385.1	Polynucleobacter acidiphobus
GB_GCA_002315715.1	UBA1740 sp002315715
GB_GCA_001510455.1	Casp-actino8 sp001510455
GB_GCA_002411365.1	UBA1033 sp002411365
GB_GCA_003222895.1	UBA11740 sp003222895
RS_GCF_003287955.1	Pseudarthrobacter_A sp003287955
GB_GCA_003151475.1	Palsa-661 sp003151475
GB_GCA_900319705.1	UBA2804 sp900319705
RS_GCF_900114465.1	Trichococcus palustris
RS_GCF_000717185.1	Kitasatospora phosalacinea_A
RS_GCF_001424185.1	Deinococcus sp001424185
RS_GCF_000312365.2	Anaerococcus provencensis
RS_GCF_900188215.1	Tardiphaga sp900188215
RS_GCF_001663175.1	Porphyrobacter neustonensis
RS_GCF_000427665.1	Geminicoccus roseus
RS_GCF_002072175.1	Actinomyces gaoshouyii
GB_GCA_900314125.1	UBA3839 sp900314125
RS_GCF_002975435.1	Paeniglutamicibacter sp002975435
GB_GCA_001513045.1	DTU089 sp001513045
RS_GCF_001870735.1	Arsenicibacter rosenii
RS_GCF_003149435.1	E85 sp003149435
GB_GCA_003222155.1	AG41 sp003222155
RS_GCF_900116565.1	Thermoflavifilum thermophila
RS_GCF_001662075.1	Rhizobium bangladeshense_B
GB_GCA_003283905.1	Pelagibacter sp003283905
RS_GCF_900172295.1	Roseovarius litorisediminis
GB_GCA_000252525.1	SAR86A sp000252525
GB_GCA_002791545.1	CG1-02-49-23 sp002791545
RS_GCF_003217325.1	Rhodopseudomonas faecalis
GB_GCA_002430725.1	UBA927 sp002430725
GB_GCA_001304015.1	SM23-81 sp001304015
GB_GCA_003501525.1	UBA1135 sp003501525
RS_GCF_000239815.1	Bradyrhizobium sp000239815
RS_GCF_000472965.1	Bradyrhizobium elkanii_B
RS_GCF_000069785.1	Cupriavidus taiwanensis
RS_GCF_900167415.1	Fibrobacter_A intestinalis
RS_GCF_001014615.1	Aquamicrobium_A sp001014615
RS_GCF_000422985.1	Porphyrobacter cryptus
RS_GCF_000350525.1	Leucobacter salsicius
GB_GCA_900316575.1	RUG210 sp900316575
GB_GCA_003499545.1	UBA10425 sp003499545
RS_GCF_000687555.1	Hungatella aerotolerans
GB_GCA_003446665.1	UBA1876 sp003446665
RS_GCF_002556635.1	Novosphingobium sp002556635
RS_GCF_002742625.1	Caulobacter sp002742625
RS_GCF_000829445.1	Jeotgalibacillus alimentarius
RS_GCF_001717545.1	Flexilinea sp001717545
GB_GCA_002794595.1	GCA-2794595 sp002794595
GB_GCA_002733485.1	Robiginitomaculum_B sp002733485
GB_GCA_003287495.1	Faecalibacterium prausnitzii_I
GB_GCA_001898805.1	Leifsonia sp001898805
RS_GCF_002532535.1	Chloroploca sp002532535
GB_GCA_002729275.1	Roseibacillus sp002729275
RS_GCF_001556125.1	Bosea sp001556125
RS_GCF_000633535.1	Leifsonia aquatica_A
RS_GCF_000013865.1	Polaromonas sp000013865
RS_GCF_000246855.1	Niastella koreensis
RS_GCF_001189535.1	Arsenicicoccus sp001189535
RS_GCF_900109655.1	Ruminococcus_D albus_B
GB_GCA_002338565.1	Ponticaulis sp002338565
GB_GCA_001824455.1	Pelobacter_C sp001824455
GB_GCA_001785445.1	UBA9973 sp001785445
GB_GCA_002726235.1	UBA2166 sp002726235
GB_GCA_002428205.1	UBA6163 sp002428205
GB_GCA_003131685.1	Palsa-851 sp003131685
RS_GCF_000243135.2	Desulfitobacterium dichloroeliminans
RS_GCF_900199375.1	Gordonibacter urolithinfaciens
RS_GCF_001650405.1	Microbacterium sp001650405
GB_GCA_001464215.1	Ga0077548 sp001464215
RS_GCF_000734895.2	Calothrix sp000734895
GB_GCA_001512865.1	DMER64 sp001512865
RS_GCF_900113455.1	Lactobacillus_B ruminis
RS_GCF_001407835.1	Lagierella massiliensis
RS_GCF_900141885.1	Mesonia phycicola
GB_GCA_900316415.1	RUG740 sp900316415
GB_GCA_002363865.1	Phenylobacterium sp002363865
GB_GCA_001915545.1	43-108 sp001915545
GB_GCA_002720635.1	GCA-002722245 sp002720635
GB_GCA_001464235.1	Phreatobacter sp001464235
GB_GCA_003503995.1	UBA9215 sp003503995
GB_GCA_002479765.1	Ga0077559 sp002479765
GB_GCA_000992445.2	GWA2-38-13b sp000992445
RS_GCF_001509575.1	Chlorobium limicola_A
RS_GCF_000147075.1	Spirochaeta_A thermophila_A
RS_GCF_001045445.1	Chryseobacterium sp001045445
RS_GCF_001514065.1	Streptomyces antibioticus
RS_GCF_000284415.1	Pararhodospirillum photometricum
RS_GCF_002994445.1	Staphylococcus simulans_B
GB_GCA_002422305.1	UBA6164 sp002422305
RS_GCF_000711805.1	Vibrio rhizosphaerae
GB_GCA_003165155.1	Mycobacterium sp003165155
RS_GCF_900110875.1	Pseudovibrio axinellae
RS_GCF_000194135.1	Hippea maritima
RS_GCF_002196515.1	Vibrio gazogenes_A
RS_GCF_000982715.1	Rhodococcus aetherivorans
RS_GCF_900094735.1	Salinarimonas sp900094735
GB_GCA_003222635.1	Gp6-AA40 sp003222635
GB_GCA_001464895.1	Ga0077526 sp001464895
RS_GCF_003047285.1	Nocardioides allogilvus
RS_GCF_002887775.1	Streptococcus penaeicida
GB_GCA_003235365.1	SZUA-265 sp003235365
RS_GCF_000025905.1	Coraliomargarita akajimensis
RS_GCF_002837415.1	Microbacterium sp002837415
RS_GCF_900113085.1	Fontimonas thermophila
RS_GCF_000621145.1	Desulfobulbus elongatus
RS_GCF_001282945.1	Helicobacter_E ailurogastricus
GB_GCA_002551355.1	Streptomyces sp002551355
RS_GCF_900119285.1	Prevotella sp900119285
GB_GCA_002347985.1	UBA955 sp002347985
GB_GCA_002723655.1	Erythrobacter_A sp002723655
GB_GCA_002376965.1	UBA3532 sp002376965
RS_GCF_003044935.1	Neisseria subflava_B
GB_GCA_003454135.1	UBA10887 sp003454135
GB_GCA_000431815.1	Butyrivibrio_A sp000431815
RS_GCF_000955805.1	Pseudomonas sp000955805
RS_GCF_900129485.1	Ornithinibacillus_C halophilus
RS_GCF_002327185.1	Clostridium chauvoei
RS_GCF_000007725.1	Buchnera aphidicola_H
RS_GCF_000166415.1	Halanaerobium hydrogeniformans
RS_GCF_002288825.1	Sphingomonas sp002288825
GB_GCA_001899855.1	Dokdonella sp001899855
GB_GCA_003132585.1	PALSA-647 sp003132585
RS_GCF_003054195.1	Gemmobacter caeni
GB_GCA_002716065.1	GCA-2716065 sp002716065
GB_GCA_002686265.1	GCA-2686265 sp002686265
RS_GCF_001562415.1	Thermotalea metallivorans
RS_GCF_000518265.1	Spirillospora oligospora
RS_GCF_900209925.1	Eubacterium_E hallii_A
GB_GCA_002898935.1	HRBIN32 sp002898935
GB_GCA_002712245.1	TMED108 sp002712245
GB_GCA_002368665.1	UBA3766 sp002368665
GB_GCA_002256185.1	TH137 sp002256185
GB_GCA_003487955.1	Sedimentibacter sp003487955
GB_GCA_002299965.1	UBA646 sp002299965
GB_GCA_001774555.1	2-01-FULL-50-23 sp001774555
GB_GCA_900317095.1	UBA2912 sp900317095
RS_GCF_000175195.1	Actinobacillus_A minor
RS_GCF_001945525.1	Ileibacterium valens
GB_GCA_900321715.1	RC9 sp900321715
RS_GCF_001730235.1	Vulcanibacillus modesticaldus
RS_GCF_001436415.1	Lactobacillus_D graminis
RS_GCF_002001165.1	Rhodanobacter sp002001165
GB_GCA_001604325.1	Sphaerochaeta sp001604325
RS_GCF_003001905.1	Planifilum fimeticola
GB_GCA_003225465.1	Gp1-AA133 sp003225465
RS_GCF_003097535.1	Flavobacterium sp003097535
RS_GCF_002727185.1	Rhodopirellula bahusiensis
RS_GCF_000012225.1	Phytoplasma sp000012225
RS_GCF_900115465.1	Halolactibacillus alkaliphilus
RS_GCF_900059565.1	Murdochiella massiliensis
RS_GCF_900215515.1	Persephonella hydrogeniphila
RS_GCF_002090115.1	Demequina sp002090115
RS_GCF_900110705.1	Loktanella sp900110705
RS_GCF_001021555.1	Erythrobacter_B marinus
RS_GCF_001757355.1	Sphingobium phenoxybenzoativorans
RS_GCF_002287505.1	Corynebacterium glaucum
RS_GCF_000411115.1	Capnocytophaga granulosa
GB_GCA_002717285.1	GCA-2717285 sp002717285
GB_GCA_002422425.1	Arctic95D-9 sp002422425
GB_GCA_002363255.1	Corynebacterium sp002363255
RS_GCF_000440115.1	Streptococcus suis_L
GB_GCA_002389995.1	Ruminococcus sp002389995
GB_GCA_003233295.1	SZUA-22 sp003233295
RS_GCF_002899875.1	Chryseobacterium lactis
RS_GCF_003063545.1	Limnohabitans sp003063545
GB_GCA_001772865.1	2-02-FULL-38-14 sp001772865
GB_GCA_003248505.1	Sphingobium sp003248505
GB_GCA_003543795.1	CAG-521 sp003543795
RS_GCF_001544695.2	Caballeronia arvi
RS_GCF_002723485.1	Malaciobacter canalis
RS_GCF_001717505.1	Dialister_A pneumosintes
RS_GCF_000520975.1	Aquimarina megaterium
RS_GCF_000773975.1	Erwinia typographi
RS_GCF_000015105.1	Ruthia magnifica
RS_GCF_000613905.1	Acetobacter persici
GB_GCA_003214315.1	Prochlorococcus_A sp003214315
GB_GCA_003176115.1	PSRO01 sp003176115
GB_GCA_002448795.1	S15-B10 sp002448795
RS_GCF_002954455.1	Photobacterium aquimaris
RS_GCF_900114165.1	Halobacillus dabanensis
RS_GCF_900167465.1	Geobacter_C thiogenes
RS_GCF_900112225.1	Massilia yuzhufengensis
RS_GCF_002259485.1	Rhodococcus sp002259485
RS_GCF_000311845.1	Enorma massiliensis
RS_GCF_002855575.1	TH137 sp002855575
GB_GCA_003220315.1	20CM-2-70-11 sp003220315
RS_GCF_900142895.1	Halomonas subglaciescola
GB_GCA_002391195.1	Fibrobacter sp002391195
GB_GCA_002167265.1	MB11C04 sp002167265
GB_GCA_002371215.1	Eubacterium_R sp002371215
RS_GCF_000217915.1	Shewanella sp000217915
GB_GCA_002705445.1	GCA-2705445 sp002705445
GB_GCA_001795615.1	2-01-FULL-43-22 sp001795615
GB_GCA_002482945.1	Flavobacterium sp002482945
RS_GCF_001261775.1	Anaeromassilibacillus senegalensis
RS_GCF_900114635.1	Shimia aestuarii
RS_GCF_000710935.1	Q-1 sp000710935
RS_GCF_000721275.1	Streptomyces glauca
RS_GCF_001466725.1	Lacimicrobium alkaliphilum_B
RS_GCF_900221005.1	Blastococcus aggregatus
GB_GCA_002345545.1	Stenotrophomonas sp002345545
GB_GCA_003486705.1	UBA11379 sp003486705
GB_GCA_003223835.1	Gp6-AA38 sp003223835
GB_GCA_003486795.1	UBA1414 sp003486795
RS_GCF_002086125.1	Mycobacterium arosiense
RS_GCF_000745535.1	Chryseobacterium sp000745535
RS_GCF_001652725.1	Pseudopedobacter psychrophilus
RS_GCF_001758425.2	Nesterenkonia sp001758425
RS_GCF_000226875.1	Neisseria_A shayeganii
RS_GCF_000091785.1	Legionella longbeachae
RS_GCF_000719265.1	Streptomyces roseoverticillatus
GB_GCA_900470925.1	Phyllobacterium sp900470925
RS_GCF_000499785.1	Bacteroides neonati
RS_GCF_002833405.1	Planococcus_B sp002833405
RS_GCF_001434695.1	Lactobacillus_A algidus
RS_GCF_001280225.1	Buchnera aphidicola_E
GB_GCA_002450925.1	UBA6918 sp002450925
GB_GCA_003289955.1	Planomicrobium_A sp003289955
GB_GCA_003231035.1	SZUA-115 sp003231035
GB_GCA_003235575.1	SZUA-252 sp003235575
RS_GCF_000212815.1	Streptococcus sanguinis_C
GB_GCA_001790955.1	2-12-FULL-69-37 sp001790955
RS_GCF_002284915.1	IMCC26077 sp002284915
RS_GCF_000875895.1	Staphylococcus gallinarum
RS_GCF_002531575.1	Bradyrhizobium sp002531575
RS_GCF_000513895.1	Sinorhizobium sp000513895
GB_GCA_002084525.1	NBLH01 sp002084525
GB_GCA_003542355.1	UBA10908 sp003542355
RS_GCF_000426825.1	Thermonema rossianum
RS_GCF_003143755.1	Algibacter_B sp003143755
GB_GCA_900320085.1	RUG563 sp900320085
GB_GCA_001725355.1	Novosphingobium sp001725355
RS_GCF_000686605.1	Streptococcus sobrinus
GB_GCA_900318915.1	Prevotella sp900318915
RS_GCF_000972865.1	Pseudoxanthomonas suwonensis_B
RS_GCF_900199655.1	Prevotella sp900199655
GB_GCA_002715825.1	Roseibacillus sp002715825
RS_GCF_002837185.1	Pseudomonas_E fluorescens_AM
RS_GCF_002441635.1	Dietzia sp002441635
RS_GCF_002213445.1	Chromobacterium sp002213445
GB_GCA_002411385.1	UBA7646 sp002411385
GB_GCA_002454845.1	UBA6688 sp002454845
GB_GCA_000432735.1	Bacteroides_A sp000432735
GB_GCA_002414805.1	UBA5070 sp002414805
GB_GCA_003221435.1	AR9 sp003221435
RS_GCF_001673555.1	Mycobacterium sp001673555
RS_GCF_000269805.1	Actinomyces massiliensis
RS_GCF_000312125.1	Timonella senegalensis
RS_GCF_002786295.1	Pseudooceanicola marinus
GB_GCA_900320975.1	UBA1711 sp900320975
RS_GCF_900101875.1	Mucilaginibacter pineti
RS_GCF_002975405.1	Glutamicibacter sp002975405
RS_GCF_000696185.1	Kitasatospora cheerisanensis
RS_GCF_001543345.1	Turicibacter sp001543345
GB_GCA_002315155.1	UBA1792 sp002315155
GB_GCA_002172935.1	Synechococcus_C sp002172935
GB_GCA_001772005.1	2-12-FULL-62-58 sp001772005
GB_GCA_002684655.1	GCA-2684655 sp002684655
GB_GCA_002352705.1	RF16 sp002352705
RS_GCF_900065885.1	Campylobacter_B fetus
RS_GCF_000296855.1	Lactobacillus gigeriorum
RS_GCF_002003265.1	Paenibacillus_H larvae
RS_GCF_000963275.1	Streptococcus parasanguinis_B
GB_GCA_003171315.1	Terracidiphilus sp003171315
GB_GCA_001771135.1	GWF2-35-18 sp001771135
RS_GCF_002113165.1	Pseudomonas_E sp002113165
GB_GCA_002441555.1	Caldimicrobium sp002441555
RS_GCF_001298555.1	Streptomyces sp001298555
RS_GCF_000725485.1	Nonomuraea candida
RS_GCF_002251295.1	Prevotella sp002251295
RS_GCF_000949385.2	Pseudomonas_F sp000949385
RS_GCF_000745135.1	Microvirga sp000745135
GB_GCA_002688185.1	ARS1246 sp002688185
GB_GCA_002731985.1	SCGCAAA288-L16 sp002731985
GB_GCA_003249215.1	SZUA-611 sp003249215
GB_GCA_000432515.1	RC9 sp000432515
GB_GCA_003216195.1	HIMB59 sp003216195
GB_GCA_003250155.1	UBA5189 sp003250155
RS_GCF_900094795.1	Kosakonia oryziphila
RS_GCF_000333655.1	Methylobacterium sp000333655
RS_GCF_000731915.1	Ureaplasma diversum
RS_GCF_002763735.1	Fusobacterium periodonticum_C
GB_GCA_000961595.1	Desulfocucumis sp000961595
RS_GCF_000307855.1	Bacillus_B azotoformans
RS_GCF_002174455.1	Enterococcus sp002174455
RS_GCF_001308855.1	Pseudomonas_E sp001308855
GB_GCA_002716355.1	UBA6624 sp002716355
GB_GCA_002344975.1	UBA2329 sp002344975
GB_GCA_002706085.1	Alcanivorax sp002706085
GB_GCA_002331335.1	Nitrospira sp002331335
GB_GCA_002373615.1	UBA3637 sp002373615
RS_GCF_000381905.1	Paenibacillus_Q fonticola
GB_GCA_003523255.1	UBA1259 sp003523255
RS_GCF_000277125.1	Mycobacterium intracellulare
RS_GCF_000420645.1	Nevskia ramosa
RS_GCF_001043975.1	Methylobacterium variabile
GB_GCA_003050565.1	Brockia lithotrophica
RS_GCF_000759715.1	Demequina mangrovi
RS_GCF_002101845.1	Mycobacterium riyadhense
RS_GCF_001905665.1	Streptomyces sp001905665
RS_GCF_001625015.1	Lewinella_A sp001625015
RS_GCF_001690525.1	Gilliamella apicola_H
GB_GCA_002348265.1	UBA2589 sp002348265
GB_GCA_002747695.1	GCA-2747695 sp002747695
GB_GCA_001898645.1	SCN-69-89 sp001898645
GB_GCA_003282975.1	Pelagibacter sp003282975
RS_GCF_000173975.1	Eubacterium_E hallii
RS_GCF_002159835.1	Blautia_A sp002159835
RS_GCF_900167305.1	Garciella nitratireducens
GB_GCA_002005325.1	Tokpelaia hoelldoblerii
RS_GCF_002836415.1	Psychromonas sp002836415
RS_GCF_900163565.1	Agrococcus casei
RS_GCF_000586315.1	Legionella fraseri
GB_GCA_002737635.1	BACL27 sp002737635
GB_GCA_900313435.1	RUG306 sp900313435
GB_GCA_002255585.1	C7867-001 sp002255585
RS_GCF_001311785.1	Lactobacillus_C saniviri
RS_GCF_000025305.1	Acidaminococcus fermentans
RS_GCF_001263175.1	Vulgatibacter incomptus
RS_GCF_000403495.2	CAG-95 sp000403495
RS_GCF_001583695.1	Bacillus_A wiedmannii
RS_GCF_000820005.1	Aeromonas piscicola
RS_GCF_900095135.1	Proteiniphilum saccharofermentans
RS_GCF_000383855.1	Methylobacter marinus
GB_GCA_002373535.1	UBA4372 sp002373535
GB_GCA_002382495.1	Flavobacterium sp002382495
GB_GCA_900318015.1	RC9 sp900318015
GB_GCA_002337095.1	UBA1932 sp002337095
GB_GCA_900321355.1	Clostridium_R sp900321355
RS_GCF_000154305.1	Anaerostipes caccae
RS_GCF_900103085.1	Gilliamella mensalis
RS_GCF_001183865.1	Methylophilus sp001183865
GB_GCA_900314485.1	NK3B98 sp900314485
GB_GCA_900319935.1	UBA1777 sp900319935
RS_GCF_900086705.1	Massilibacillus massiliensis
RS_GCF_900108555.1	Ruminococcus flavefaciens_P
RS_GCF_000340865.1	Kinetoplastibacterium oncopeltii
RS_GCF_002441885.1	Lactococcus chungangensis
RS_GCF_000719095.1	Streptacidiphilus jeojiense
RS_GCF_003286825.1	Aerococcus urinae_B
GB_GCA_900321885.1	Ruminococcus sp900321885
GB_GCA_003457135.1	UBA6024 sp003457135
GB_GCA_002428965.1	UBA6058 sp002428965
GB_GCA_003518105.1	UBA11707 sp003518105
RS_GCF_003205275.1	Pseudomonas_E protegens_A
RS_GCF_003034845.1	Par-f-2 sp003034845
GB_GCA_001791115.1	2-12-FULL-57-11 sp001791115
RS_GCF_001591965.1	Lysinibacillus_B odysseyi
RS_GCF_002532075.1	Chloroploca asiatica
RS_GCF_000702485.1	Alicyclobacillus_H macrosporangiidus_B
RS_GCF_003289275.1	Enterobacter cloacae_K
RS_GCF_000497575.1	Afipia sp000497575
RS_GCF_000426885.1	Moraxella caprae
GB_GCA_002364335.1	Winogradskyella sp002364335
RS_GCF_002993885.1	Sphingopyxis sp002993885
GB_GCA_003212415.1	Pelagibacter sp003212415
RS_GCF_900115365.1	Anaerocolumna aminovalerica
GB_GCA_900315715.1	RUG592 sp900315715
RS_GCF_002111555.1	Lonsdalea populi
GB_GCA_002709395.1	Roseibacillus sp002709395
RS_GCF_900166665.1	Bacillus_AA gottheilii_A
RS_GCF_900156375.1	Paenibacillus macquariensis
RS_GCF_000981035.1	Catabacter hongkongensis
RS_GCF_000702665.1	Desulfovibrio_F alcoholivorans
RS_GCF_000374445.1	Actinokineospora enzanensis
GB_GCA_003141495.1	LD21 sp003141495
RS_GCF_003086695.1	Stenotrophomonas sp003086695
GB_GCA_002862085.1	GCA-2862085 sp002862085
GB_GCA_002403515.1	UBA10507 sp002403515
GB_GCA_001804565.1	GWF2-33-9 sp001804565
GB_GCA_003529305.1	UBA12327 sp003529305
RS_GCF_900095845.1	Streptococcus timonensis
RS_GCF_000023785.1	Hirschia baltica
RS_GCF_000284375.1	Bradyrhizobium japonicum
RS_GCF_002632465.1	Xenorhabdus budapestensis
RS_GCF_002105485.1	Leifsonia sp002105485
RS_GCF_900106785.1	Prevotellamassilia timonensis
RS_GCF_000956475.1	Microbacterium hydrocarbonoxydans_A
RS_GCF_000967965.1	Pseudomonas_E fluorescens_O
RS_GCF_900217815.1	Rhodobacter maris
RS_GCF_000702725.1	Tullyiplasma photuris
GB_GCA_002358905.1	Akkermansia sp002358905
GB_GCA_002297815.1	RC9 sp002297815
GB_GCA_001824745.1	2-01-FULL-58-14 sp001824745
GB_GCA_001797365.1	UBA10199 sp001797365
GB_GCA_900313705.1	UBA4372 sp900313705
RS_GCF_000373485.1	Dasania marina
RS_GCF_000155855.1	Bacteroides_F pectinophilus
GB_GCA_002742935.1	GCA-2742935 sp002742935
RS_GCF_000372525.1	Cupriavidus taiwanensis_A
RS_GCF_001881585.2	Mycobacterium heckeshornense
RS_GCF_000282475.1	Pseudomonas_E sp000282475
RS_GCF_000025845.1	Mycoplasmopsis_A crocodyli
RS_GCF_000308435.1	Nocardia araoensis
RS_GCF_001748085.1	Streptomyces sp001748085
RS_GCF_000344155.1	Gordonia paraffinivorans
RS_GCF_000422685.1	Flavobacterium gelidilacus
GB_GCA_002309855.1	UBA1195 sp002309855
